capture_file,video_time_s,slot,slot_product_image,barcode_found,ean,all_eans,product_name,source_crop,expected_date,date_exists,predicted_date,is_correct,winning_variant,winning_raw_text,barcode_elapsed_ms,ocr_processing_ms,label1_predicted_product,label1_predicted_product_nearest,label1_predicted_product_centroid,label1_decision_method,label1_nearest_class,label1_nearest_distance,label1_empty_distance,label1_is_empty_like,label2_predicted_product,label2_predicted_product_nearest,label2_predicted_product_centroid,label2_decision_method,label2_nearest_class,label2_nearest_distance,label2_empty_distance,label2_is_empty_like,product_predicted_product,product_predicted_product_nearest,product_predicted_product_centroid,product_decision_method,product_nearest_class,product_nearest_distance,product_empty_distance,product_is_empty_like
takt_019.png,172.650,1,takt_019_s1_product.png,False,,"4740574008052,4740574008052",,full_frame,15.03.2026,True,15.05.2026,False,clahe,15052026,1054.28,1049.15,rulaad,rulaad,rulaad,centroid,rulaad,0.1877,0.6102,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1602,0.7375,False,kalkun,kalkun,kalkun,nearest,kalkun,0.3939,0.7451,False
takt_019.png,172.650,2,takt_019_s2_product.png,False,,"4740574008052,4740574008052",,full_frame,15.03.2026,False,NA,False,orig,NDZ02m,1054.28,1049.15,rulaad,rulaad,rulaad,centroid,rulaad,0.1488,0.5700,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1710,0.6340,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1566,0.7523,False
takt_019.png,172.650,3,takt_019_s3_product.png,True,4740574008052,"4740574008052,4740574008052",Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,1054.28,1049.15,kalkun,veis,kalkun,centroid,veis,0.2169,0.6476,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0900,0.7471,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2491,0.7834,False
takt_019.png,172.650,4,takt_019_s4_product.png,True,4740574008052,"4740574008052,4740574008052",Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.01.2026,False,orig,15012026,1054.28,1049.15,rulaad,rulaad,rulaad,centroid,rulaad,0.0850,0.6181,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1138,0.6772,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1917,0.7465,False
takt_020.png,179.671,1,takt_020_s1_product.png,False,,,,full_frame,15.03.2026,True,15.06.2026,False,clahe,15062026,569.78,1038.28,rulaad,rulaad,rulaad,centroid,rulaad,0.1834,0.5602,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1453,0.7280,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1588,0.7320,False
takt_020.png,179.671,2,takt_020_s2_product.png,False,,,,full_frame,15.03.2026,True,45.03.7078,False,clahe,45037078,569.78,1038.28,salami,veis,salami,centroid,veis,0.1563,0.6169,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1300,0.6595,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2000,0.7257,False
takt_020.png,179.671,3,takt_020_s3_product.png,False,,,,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,569.78,1038.28,rulaad,kalkun,rulaad,centroid,kalkun,0.0718,0.5992,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1412,0.7663,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1916,0.8008,False
takt_020.png,179.671,4,takt_020_s4_product.png,False,,,,full_frame,15.03.2026,True,15.03.2026,True,sharp,15032026,569.78,1038.28,rulaad,rulaad,rulaad,centroid,rulaad,0.1271,0.6068,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1192,0.7305,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1283,0.7742,False
takt_021.png,187.664,1,takt_021_s1_product.png,False,,4740574008052,,full_frame,15.03.2026,False,NA,False,orig,1-002026,617.37,1041.27,kalkun,kalkun,kalkun,centroid,kalkun,0.1198,0.5003,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1278,0.7053,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2643,0.8024,False
takt_021.png,187.664,2,takt_021_s2_product.png,False,,4740574008052,,full_frame,15.03.2026,False,NA,False,orig,103208,617.37,1041.27,kalkun,kalkun,kalkun,centroid,kalkun,0.1323,0.6147,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1649,0.7087,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2484,0.7418,False
takt_021.png,187.664,3,takt_021_s3_product.png,True,4740574008052,4740574008052,Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,617.37,1041.27,rulaad,rulaad,rulaad,centroid,rulaad,0.1044,0.5660,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1031,0.7442,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1736,0.7720,False
takt_021.png,187.664,4,takt_021_s4_product.png,False,,4740574008052,,full_frame,15.03.2026,True,15.03.2026,True,sharp,15.03 2026,617.37,1041.27,rulaad,rulaad,rulaad,centroid,rulaad,0.0747,0.6124,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0721,0.7018,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2273,0.7788,False
