capture_file,video_time_s,slot,slot_product_image,barcode_found,ean,all_eans,product_name,source_crop,expected_date,date_exists,predicted_date,is_correct,winning_variant,winning_raw_text,barcode_elapsed_ms,ocr_processing_ms,label1_predicted_product,label1_predicted_product_nearest,label1_predicted_product_centroid,label1_decision_method,label1_nearest_class,label1_nearest_distance,label1_empty_distance,label1_is_empty_like,label2_predicted_product,label2_predicted_product_nearest,label2_predicted_product_centroid,label2_decision_method,label2_nearest_class,label2_nearest_distance,label2_empty_distance,label2_is_empty_like,product_predicted_product,product_predicted_product_nearest,product_predicted_product_centroid,product_decision_method,product_nearest_class,product_nearest_distance,product_empty_distance,product_is_empty_like
takt_009.png,79.738,3,takt_009_s3_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,orig,15.032026,1066.97,1044.19,veis,kalkun,veis,centroid,kalkun,0.0566,0.5701,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0485,0.8337,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2485,0.7547,False
takt_009.png,79.738,4,takt_009_s4_product.png,True,4740574090002,4740574090002,Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.00.2026,False,orig,15902026,1066.97,1044.19,rulaad,veis,rulaad,centroid,veis,0.2617,0.6307,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0726,0.7570,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1703,0.8020,False
takt_010.png,92.653,1,takt_010_s1_product.png,False,,4740574090002,,full_frame,15.03.2026,False,NA,False,orig,E032026,997.12,1030.49,kalkun,kalkun,kalkun,centroid,kalkun,0.0815,0.6178,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1065,0.7534,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1858,0.7364,False
takt_010.png,92.653,2,takt_010_s2_product.png,False,,4740574090002,,full_frame,15.03.2026,True,56.03.2026,False,orig,S6032026,997.12,1030.49,kalkun,kalkun,kalkun,centroid,kalkun,0.0810,0.5985,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1179,0.8222,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2374,0.6883,False
takt_010.png,92.653,3,takt_010_s3_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,orig,15.03.2026,997.12,1030.49,rulaad,kalkun,rulaad,centroid,kalkun,0.0620,0.5689,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0520,0.8116,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1995,0.7278,False
takt_010.png,92.653,4,takt_010_s4_product.png,True,4740574090002,4740574090002,Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,False,NA,False,orig,1E032026,997.12,1030.49,rulaad,rulaad,rulaad,centroid,rulaad,0.1951,0.5830,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0720,0.7620,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1741,0.7553,False
takt_011.png,99.803,1,takt_011_s1_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,1014.31,1112.93,kalkun,kalkun,kalkun,centroid,kalkun,0.0413,0.6016,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1551,0.8678,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1120,0.7862,False
takt_011.png,99.803,2,takt_011_s2_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,False,NA,False,orig,S160370251,1014.31,1112.93,kalkun,kalkun,kalkun,centroid,kalkun,0.0925,0.6609,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1219,0.8050,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1107,0.7740,False
takt_011.png,99.803,3,takt_011_s3_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15.03 2026,1014.31,1112.93,veis,veis,veis,centroid,veis,0.0718,0.5711,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0621,0.8285,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1801,0.7743,False
takt_011.png,99.803,4,takt_011_s4_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,False,NA,False,orig,150320ZE,1014.31,1112.93,rulaad,veis,rulaad,centroid,veis,0.1368,0.5423,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0648,0.7796,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2845,0.7708,False
takt_012.png,106.927,1,takt_012_s1_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,adaptive,15032026,919.43,1049.67,kalkun,kalkun,kalkun,centroid,kalkun,0.0640,0.6209,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1385,0.8224,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1537,0.7298,False
takt_012.png,106.927,2,takt_012_s2_product.png,False,,4740574090002,,full_frame,15.03.2026,True,10.02.0261,False,orig,10020261,919.43,1049.67,kalkun,kalkun,kalkun,centroid,kalkun,0.1055,0.6690,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0846,0.7459,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1993,0.7492,False
takt_012.png,106.927,3,takt_012_s3_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,orig,15.03 2026,919.43,1049.67,veis,kalkun,veis,centroid,kalkun,0.0683,0.5985,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0589,0.8161,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2403,0.7729,False
takt_012.png,106.927,4,takt_012_s4_product.png,True,4740574090002,4740574090002,Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.01.2026,False,orig,15012026,919.43,1049.67,rulaad,rulaad,rulaad,centroid,rulaad,0.2240,0.6013,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0902,0.7665,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2749,0.8030,False
takt_013.png,114.662,1,takt_013_s1_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,True,15.03.2028,False,orig,15032028,588.99,1067.45,kalkun,kalkun,kalkun,centroid,kalkun,0.0444,0.6568,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1236,0.8115,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1306,0.7482,False
takt_013.png,114.662,2,takt_013_s2_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,False,NA,False,orig,180320267,588.99,1067.45,kalkun,kalkun,kalkun,centroid,kalkun,0.0645,0.6562,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1007,0.7803,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1346,0.7966,False
takt_013.png,114.662,3,takt_013_s3_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15.032026,588.99,1067.45,rulaad,kalkun,rulaad,centroid,kalkun,0.0396,0.5458,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0412,0.8097,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2745,0.7824,False
takt_013.png,114.662,4,takt_013_s4_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.01.2026,False,orig,15012026,588.99,1067.45,rulaad,kalkun,rulaad,centroid,kalkun,0.1131,0.5499,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0834,0.7367,False,veis,veis,kalkun,nearest,veis,0.2516,0.7184,False
takt_014.png,121.722,1,takt_014_s1_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,False,NA,False,orig,1503202E,826.23,1087.13,kalkun,kalkun,kalkun,centroid,kalkun,0.0806,0.6426,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2192,0.8635,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2252,0.7374,False
takt_014.png,121.722,2,takt_014_s2_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,False,NA,False,orig,0032020,826.23,1087.13,kalkun,kalkun,kalkun,centroid,kalkun,0.0911,0.6493,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0981,0.8168,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2080,0.7512,False
takt_014.png,121.722,3,takt_014_s3_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15.03 2026,826.23,1087.13,rulaad,kalkun,rulaad,centroid,kalkun,0.0421,0.5614,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0555,0.7632,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1746,0.7664,False
takt_014.png,121.722,4,takt_014_s4_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,False,NA,False,orig,1593026,826.23,1087.13,rulaad,veis,rulaad,centroid,veis,0.1327,0.5705,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0980,0.7840,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2148,0.7698,False
takt_015.png,128.817,1,takt_015_s1_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,1047.76,1041.28,kalkun,kalkun,kalkun,centroid,kalkun,0.0673,0.6612,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1497,0.8046,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2641,0.7218,False
takt_015.png,128.817,2,takt_015_s2_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,False,NA,False,orig,G00020200,1047.76,1041.28,kalkun,kalkun,kalkun,centroid,kalkun,0.0985,0.6768,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1096,0.7650,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1635,0.7585,False
takt_015.png,128.817,3,takt_015_s3_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15.03.2026,1047.76,1041.28,rulaad,kalkun,rulaad,centroid,kalkun,0.0520,0.5363,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0627,0.8096,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2609,0.7911,False
takt_015.png,128.817,4,takt_015_s4_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15932026,1047.76,1041.28,rulaad,kalkun,rulaad,centroid,kalkun,0.1005,0.5607,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0514,0.7689,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2521,0.8098,False
takt_016.png,136.070,1,takt_016_s1_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,1080.56,1077.41,kalkun,kalkun,kalkun,centroid,kalkun,0.0789,0.6418,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1112,0.7974,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2295,0.6857,False
takt_016.png,136.070,2,takt_016_s2_product.png,False,,4740574090002,,full_frame,15.03.2026,True,50.03.8726,False,sharp,S0038726,1080.56,1077.41,kalkun,kalkun,kalkun,centroid,kalkun,0.0526,0.6341,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0574,0.7314,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1665,0.7163,False
